Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse Image,Has Reverse Image,AI_Audited_Status
coin,Lincoln Cents,One Cent,1954,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1954,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1954,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1955,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1955,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1955,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1955,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1956,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1956,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1956,D,D over Inverted D,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1957,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1957,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1958,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1958,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1958,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2009,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2009,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2009,D,Formative Years Doubled Die Reverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2009,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2010,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2010,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2010,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2011,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2011,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2011,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2011,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2012,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2012,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2012,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2013,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2013,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2013,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2014,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2014,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2014,D,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2014,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2015,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2015,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2015,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2015,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2016,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2016,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2016,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2017,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2017,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2017,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2018,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2018,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2018,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2019,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2019,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2019,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2019,W,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2020,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2020,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2020,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2021,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2021,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2021,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2022,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2022,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2022,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2023,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2023,P,Extra V.D.B.,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2023,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2023,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2024,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2024,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2024,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2025,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2025,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2025,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2026,P,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2026,D,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2026,S,Liberty Bell 250 Privy Mark Proof,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,2026,W,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1959,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1959,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1960,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1960,P,Small Date,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1961,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1961,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1961,D,D over Horizontal D,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1962,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1962,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1963,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1963,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1964,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1964,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1965,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1966,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1967,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1968,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1968,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1968,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1969,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1969,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1969,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1970,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1970,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1970,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1970,S,Small Date,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1971,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1971,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1971,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1971,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1971,S,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1972,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1972,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1972,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1972,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1973,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1973,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1973,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1974,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1974,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1974,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1975,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1975,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1975,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1976,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1976,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1976,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1977,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1977,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1977,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1978,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1978,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1978,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1979,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1979,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1979,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1979,S,Type 2 Clear S,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1980,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1980,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1980,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1981,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1981,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1981,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1981,S,Type 2 Clear S,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1982,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1982,P,Copper Small Date,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1982,P,Zinc Large Date,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1982,P,Zinc Small Date,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1982,S,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1983,P,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1983,P,Doubled Die Reverse,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1983,D,,Yes,Yes,Yes,Yes
coin,Lincoln Cents,One Cent,1983,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2024,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2024,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2024,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2026,P,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2026,D,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2026,S,Proof - Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,2026,W,Uncirculated - Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1909,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1909,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1909,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1909,S,Horizontal S,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1909,S,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1910,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1910,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1911,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1911,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1911,D,D over D,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1911,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1911,S,S over S,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1912,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1912,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1912,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1913,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1913,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1913,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1914,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1914,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1914,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1915,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1915,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1915,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1916,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1916,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1916,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1916,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1917,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1917,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1917,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1917,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1918,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1918,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1918,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1919,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1919,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1919,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1920,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1920,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1920,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1921,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1921,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1922,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1922,D,"No D, Strong Reverse",Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1922,D,Weak D,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1922,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1923,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1923,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1924,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1924,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1924,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1925,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1925,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1925,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1926,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1926,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1926,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1927,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1927,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1927,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1928,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1928,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1928,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1928,S,Small S,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1929,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1929,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1929,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1930,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1930,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1930,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1931,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1931,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1931,S,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1932,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1932,D,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1933,P,,Yes,Yes,Yes,Yes
coin,Lincoln Wheat Pennies,One Cent,1933,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2024,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2024,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2024,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2026,P,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2026,D,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2026,S,Proof - Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,2026,W,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Liberty Head (V) Nickels,Five Cents,1883,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1883,P,With CENTS,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1884,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1885,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1886,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1887,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1887,P,1887/6,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1888,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1889,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1890,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1891,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1892,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1893,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1894,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1895,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1896,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1897,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1898,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1899,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1900,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1901,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1902,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1903,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1904,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1905,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1906,P,,Yes,No,No,Yes
coin,Liberty Head (V) Nickels,Five Cents,1907,P,,Yes,No,No,Yes
coin,Lincoln Memorial Cents,One Cent,1984,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1984,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1984,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1984,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1985,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1985,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1985,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1986,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1986,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1986,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1987,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1987,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1987,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1988,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1988,P,Reverse of 1989,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1988,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1988,D,Reverse of 1989,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1988,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1989,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1989,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1989,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1990,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1990,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1990,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1990,S,No S,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1991,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1991,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1991,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1992,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1992,P,Close AM,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1992,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1992,D,Close AM,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1992,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1993,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1993,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1993,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1994,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1994,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1994,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1995,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1995,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1995,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1995,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1996,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1996,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1996,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1997,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1997,P,Doubled Die Obverse,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1997,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1997,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1998,P,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1998,P,Wide AM,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1998,D,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1998,S,,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1998,S,Close AM,Yes,Yes,Yes,Yes
coin,Lincoln Memorial Cents,One Cent,1999,P,,Yes,Yes,Yes,Yes
