Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse,Has Reverse,Grok Verified
coin,Dollar,Half Dollar,,,"50 Cents - Arizona Greyhound Park (Phoenix, Arizona)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - The Mint Hotel (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Caesars Palace (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - The Four Queens (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Hacienda Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - The Dunes Hotel and Country Club (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - The Frontier Hotel (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - The Hotel Bonanza (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Landmark Tower Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"½ Dollar - Diamond Jim's Nevada Club (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Showboat Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - El Cortez Hotel (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Golden Nugget Gambling Hall (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Silver Slipper (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - California Club (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Sahara Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Aladdin Hotel (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Golden Gate Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Two Dollars,,,2 Dollars (Bank of St. Thomas),Yes,No,No,No
coin,Dollar,One Dollar,,,5 Goldbacks (Nevada),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,"100 Dollars ""American Platinum Eagle"" (Bullion Coinage)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Drexel View Tavren (Chicago, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Golden Buffalo (Lower Brule, South Dakota)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Las Vegas Club (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Desert Inn (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Silver Nugget (Las Vegas, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Sahara Tahoe (Stateline, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Harvey's Resort Hotel (Stateline, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Harolds Club (Reno, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Mapes Casino (Reno, Nevada)",Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent - Kamehameha III (Hawaii),Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Ponderosa Hotel and Casino (Reno, Nevada)",Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent - Kamehameha III (Hawaii),Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Holiday Hotel (Reno, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Club Cal-Neva (Reno, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Riverside Hotel and Casino (Reno, Nevada)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Carson City Nugget (Carson City, Nevada)",Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent - Kamehameha III (Hawaii),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents (Utah State Prison),Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent - Washington “Double Head”,Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (American Liberty High Relief),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Million Dollars (Harley Davidson),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Goldback (Wyoming),Yes,No,No,No
coin,Dollar,One Dollar,,,American Museum of Natural History - Bears,Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent (Pattern),Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents (Pattern),Yes,No,No,No
coin,Half Dollar,Half Dollar,,,Half Dollar (Pattern),Yes,No,No,No
coin,Dollar,One Cent,,,1 Cent (Pattern),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents (Pattern),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars - American Express Travelers Cheque,Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (American Express Travelers Cheque),Yes,No,No,No
coin,Dollar,One Dollar,,,"Keysville Lumber Co. (Keysville, Florida)",Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,500 Dollars (American Express Travelers Cheque),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,"50 Dollars (Citizens' Bank of Louisiana, Shreveport; Bilingual)",Yes,No,No,No
coin,Dollar,Three Dollars,,,3 Dollars (South Carolina Rail Road),Yes,No,No,No
coin,Quarter,One Dollar,,,1 Ounce Silver - Belle Poule (AMC),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - AC/DC Angus Bucks,Yes,No,No,No
coin,Dollar,Fifty Dollars,,,"50 Dollars (Clinton County, Indiana)",Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents (Indian Head Bank),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar (The Farmers' and Mechanics' Bank),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (Bank of America Travelers Cheque),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - Get A Small Soft Drink (AMC Theatres),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Watling Manufacturing (Chicago, Illinois)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents (""Fractional Currency"" - 2nd issue)",Yes,No,No,No
coin,Dollar,Two Dollars,,,"2 Dollars - Downtown At The Gardens (Palm Beach Gardens, Florida)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Madrid Supply Co. (Madrid, New Mexico)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Grayson Cooperative Co (Blanding, Utah)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Grayson Cooperative Co (Blanding, Utah)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Grayson Cooperative Co (Blanding, Utah)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Grayson Cooperative Co (Blanding, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Grayson Cooperative Co (Blanding, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - LDS Church Welfare Plan (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - MGM Grand (Detroit, Michigan)",Yes,No,No,No
coin,Dollar,Half Cent,,,"12½ Cents - Stevens Dolan's Hotel (Seattle, Washington)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - W.J. Young and Co (San Francisco, California)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"1½ Dollars - Southern Lumber Company (Tifton, Georgia)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents (""Fractional Currency"" - 3rd series)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents (""Fractional Currency"" - 3rd series)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents (""Fractional Currency"" - 4th issue)",Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents - Colgate (Palmolive),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - St. Petersburg Emergency Scrip,Yes,No,No,No
coin,Dollar,One Dollar,,,8 Dollars / 36 Shillings (Colony of Maryland),Yes,No,No,No
coin,Dollar,Two Dollars,,,"2 Dollars - Mormon Relief Society (Salt Lake City, Utah)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents- Patterson and Wahl (Streator, Illinois)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Vargo Oil Co Inc. (North Hollywood, California)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents- L.O.O.M. No. 146 (Saint Mary, Pennsylvania)",Yes,No,No,No
coin,Dollar,One Dollar,,,50 State Dollars - Lewis & Clark (North Dakota),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents- Brown Derby (Chicago, Illinois)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,"10 Dollars - 4 Queens Hotel and Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Fort Hays Coin Club (Hays City, Kansas)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Binion's Horseshoe (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Auto Park (Hamilton, Ohio)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Hotel Continental (Las Vegas, Nevada)",Yes,No,No,No
coin,Quarter,One Dollar,,,¼ oz Silver Eagle Round,Yes,No,No,No
coin,Dollar,One Dollar,,,"Summer Olympic Games - Soccer (Montreal, Canada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Sam's Town Hotel and Gambling Hall (Tunica, Mississippi)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Hollywood Casino (Shreveport, Louisiana)",Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollar - Grand Casino (Gulfport, Mississippi)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Robert Mish World Coins (San Mateo, California)",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,"20 Dollars (""Redback"")",Yes,No,No,No
coin,Dollar,One Dollar,,,1 000 000 Dollars (Miss Liberty; holographic band),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - Motion Picture Purposes,Yes,No,No,No
coin,Dollar,Two Dollars,,,2 Dollars,Yes,No,No,No
coin,Dollar,Three Dollars,,,3 Dollars,Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars (""Redback"")",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Irish Dollar - Robert Emmit (Emmetsburg, Iowa)",Yes,No,No,No
coin,Half Dollar,One Dollar,,,"55th Anniversary - Glendale Coin Club (Glendale, California)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"50 Cents - Civil War Centennial (Muscle Shoals, Alabama)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce - 50 Dollars,Yes,No,No,No
coin,Quarter,One Dollar,,,"1 Fare - Conestoga Transportation Co. (Lancaster, Pennsylvania)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Umbria Bo So (Pittston, Pennsylvania)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Sesquicentennial (Tallmadge, Ohio)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Sesquicentennial (Chardon, Ohio)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Sesquicentennial of Northfield Center, Macedonia, Northfield Village and Sagamore Hills (Akron, Ohio)",Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (Large-Size Federal Reserve Note),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents (30178),Yes,No,No,No
coin,Dollar,Half Cent,,,"12½ Cents - Elks Home 111 (Columbus, Georgia)",Yes,No,No,No
coin,Dollar,1 Mill,,,1 Mill - Sales Tax Payment (Arizona),Yes,No,No,No
coin,Dollar,One Dollar,,,Silver (Flowing Hair Dollar 1794),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - 31547,Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents (30010),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents (20069),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Monopoly Dollar - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,5 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,10 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,20 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,50 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,100 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,One Dollar,,,500 Monopoly Dollars - The Simpsons,Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - 6th Annual Strawberry Festival (Paducah, Kentucky)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - East St. Louis Centennial (East St. Louis, Illinois)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Hilton Casino (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - Lucky Strike Club,Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Sahara Card Room (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (Gold Certificate),Yes,No,No,No
coin,Dollar,One Dollar,,,50 State Dollars - Robert Cavelier De La Salle (Louisiana),Yes,No,No,No
coin,Dollar,One Dollar,,,50 State Dollars - Abraham Lincoln (Illinois),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar (State of North Carolina),Yes,No,No,No
coin,Dollar,Two Dollars,,,2 Dollars (United States Department of Agriculture Food Coupon),Yes,No,No,No
coin,Dollar,Half Dollar,,,50 Cents (United States Department of Agriculture Food Coupon),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar Sky Ute Casino (Ignacio, Colorado)",Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollar Sky Ute Casino (Ignacio, Colorado)",Yes,No,No,No
coin,Quarter,One Dollar,,,Crater Lake (Oregon),Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Fort Sill Centennial (Fort Sill, Oklahoma)",Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents (Miners' Life Insurance and Trust Co. - Pennsylvania),Yes,No,No,No
coin,Dollar,Half Dollar,,,50 Cents (Macon Savings Bank),Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents - Shakey's Pizza,Yes,No,No,No
coin,Quarter,Ten Dollars,,,10 Dollars,Yes,No,No,No
coin,Dollar,One Cent,,,"One Cent (Boise, Idaho)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Michaelangelo's Pizza (Monterey Park, California)",Yes,No,No,No
coin,Quarter,Quarter Dollar,,,"¼ Dollar ""Washington Quarter"" (Apostle Islands National Lakeshore - 5 oz Bullion)",Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (German Colony - East Africa),Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (Pope John Paul II),Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (Otto von Bismarck),Yes,No,No,No
coin,Dollar,Half Dollar,,,50 Cents - Asian Fest,Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Burt County Bridge Comm. (Decatur, Nebraska)",Yes,No,No,No
coin,Dollar,One Dollar,,,Presidential Oath Dollar (Martin Van Buren),Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars (Gold Certificate),Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Fallout New Vegas (Primm, Nevada)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Adult Book Store (Seattle, Washington)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - United Motor Coach (Des Plaines, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,40 Shillings (Colony of Connecticut),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Humboldt Cabinet Co (Eureka, California)",Yes,No,No,No
coin,Quarter,One Dollar,,,"Challenge Coin - F-15E, 4th Fighter Wing (Seymour Johnson AFB)",Yes,No,No,No
coin,Dollar,Two and a Half Dollars,,,"2½ Dollars - Golden Nugget Casino (Lake Charles, Louisiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,Presidential Oath Dollar (James Madison),Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Doty Lumber and Shingle Co. (Doty, Washington)",Yes,No,No,No
coin,Half Dollar,Half Dollar,,,"½ Dollar - North Dakota Diamond Jubilee (Bismarck, North Dakota)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - The Mint (Glasgow, Montana)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - The Byers' Island,Yes,No,No,No
coin,Dollar,Two Dollars,,,2 Dollars - The Byers' Island,Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars - The Byers' Island,Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars - The Byers' Island,Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - The Byers' Island,Yes,No,No,No
coin,Dollar,Fifty Dollars,,,50 Dollars - The Byers' Island,Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Diamond Parking Service, World's Fair (Seattle, Washington)",Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (American Liberty High Relief),Yes,No,No,No
coin,Dollar,One Dollar,,,10 000 Dollars (Gold Certificate),Yes,No,No,No
coin,Dollar,One Dollar,,,10 000 Dollars (Gold Certificate),Yes,No,No,No
coin,Dollar,One Cent,,,66 Cents - Berdoo,Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars (Demand Note - ""Greenback"")",Yes,No,No,No
coin,Dollar,Ten Dollars,,,"10 Dollars (Demand Note - ""Greenback"")",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,"20 Dollars (Demand Note - ""Greenback"")",Yes,No,No,No
coin,Dollar,One Dollar,,,5 Vestindiske Dalere / 5 Dollars (St. Croix),Yes,No,No,No
coin,Dollar,One Dollar,,,50 Vestindiske Dalere / 50 Dollars (St. Croix),Yes,No,No,No
coin,Dollar,One Dollar,,,100 Vestindiske Dalere / 100 Dollars (St. Croix),Yes,No,No,No
coin,Dollar,One Hundred Dollars,,,100 Dollars (Bank of St. Thomas),Yes,No,No,No
coin,Dollar,Five Hundred Dollars,,,500 Dollars (Bank of St. Thomas),Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - S.S. Regent Rainbow (Regency Cruises),Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - H. Hosler (Ashland, Oregon)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Frontier Town (Frontier Town, Montana)",Yes,No,No,No
coin,Quarter,One Cent,,,"¼ Cent - Kankakee County Chamber of Commerce (Kankakee, Illinois)",Yes,No,No,No
coin,Quarter,One Dollar,,,"1 Fare - Conestoga Transportation Co. (Lancaster, Pennsylvania)",Yes,No,No,No
coin,Dollar,One Dollar,,,"Chouteau Trust Co. (St. Louis, Missouri)",Yes,No,No,No
coin,Dollar,One Dollar,,,"Havasu Dollar - London Bridge Rotary Club (Lake Havasu City, Arizona)",Yes,No,No,No
coin,Dollar,One Dollar,,,"Havasu Dollar - London Bridge Rotary Club - Hoover Dam (Lake Havasu City, Arizona)",Yes,No,No,No
coin,Dollar,One Dollar,,,"Havasu Dollar - London Bridge Rotary Club - Fishing the Colorado (Lake Havasu City, Arizona)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - F. E. Woita's Store (Weston, Nebraska)",Yes,No,No,No
coin,Dollar,One Dollar,,,Presidential Oath Dollar (John Quincy Adams),Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents - AAFES Gift Certificate (3K25),Yes,No,No,No
coin,Quarter,One Cent,,,"¼ Cent - Ladd Business Men's Association (Ladd, Illinois)",Yes,No,No,No
coin,Quarter,One Cent,,,"¼ Cent - Alfeld and Healy (Livingston, Illinois)",Yes,No,No,No
coin,Dollar,One Dollar,,,1 Ounce Silver - Peace Dollar Design,Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Colorado Belle (Laughlin, Nevada)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Landgraff Realty Company Store (Landgraff, West Virginia)",Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - NORFED Liberty Dollar (Michigan),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - NORFED Liberty Dollar (Florida),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars - NORFED Liberty Dollar (California),Yes,No,No,No
coin,Half Dollar,Half Dollar,,,½ Dollar - Denny's Dough,Yes,No,No,No
coin,Dollar,One Dollar,,,"General Merchandise (Dunmor, Kentucky)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Knights of Pythias No. 7 (Albany, Oregon)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - AAFES Gift Certificate (9D5),Yes,No,No,No
coin,Dollar,One Dollar,,,Continental Currency,Yes,No,No,No
coin,Dollar,One Dollar,,,1 Dollar - MAAG Officers Club (Taipei),Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Chicago and Calumet District Transit Co. Inc. (Hammond, Indiana)",Yes,No,No,No
coin,Dollar,One Dollar,,,"40 Dollars - The Mirage (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Faye M. Snyder (Grant, Nebraska)",Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (Lauer),Yes,No,No,No
coin,Dollar,Five Dollars,,,"5 Dollars - Fabulous Las Vegas (Las Vegas, Nevada)",Yes,No,No,No
coin,Dollar,One Dollar,,,"The Museum of Flight (Seattle, Washington)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Sand Dollar - Kiwanis Club (Palm Beach, Florida)",Yes,No,No,No
coin,Dollar,One Dollar,,,Third Inauguration of Franklin Roosevelt,Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Turfway Car Wash (Florence, Kentucky)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars - McCarran Airport Limited Edition,Yes,No,No,No
coin,Quarter,Quarter Dollar,,,"Encased Puerto Rican Quarter - Flower's Guest House (Rincon, Puerto Rico)",Yes,No,No,No
coin,Quarter,One Cent,,,Encased Penny (Flower's Guest House),Yes,No,No,No
coin,Dollar,Five Cents,,,25 Cents (State of North Carolina),Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Hi- Dolly (City of Industry, California)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - C4th Bar (Seaforth, Minnesota)",Yes,No,No,No
coin,Dollar,One Dollar,,,"1 Dollar - Fayette - Jellico Coal Company (Anchor, Kentucky)",Yes,No,No,No
coin,Dollar,Half Dollar,,,"50 Cents - Fayette - Jellico Coal Company (Anchor, Kentucky)",Yes,No,No,No
coin,Dollar,Five Cents,,,"25 Cents - Fayette - Jellico Coal Company (Anchor, Kentucky)",Yes,No,No,No
coin,Dollar,One Dime,,,"10 Cents - Fayette - Jellico Coal Company (Anchor, Kentucky)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Orange Lantern Cafe (Chicago, Illinois)",Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Mil-Arm Inn (Chicago, Illinois)",Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars Norwegian Cruise Lines (Jewel),Yes,No,No,No
coin,Dollar,Five Cents,,,"5 Cents - Downtown Bay City (Bay City, Michigan)",Yes,No,No,No
coin,Dollar,Ten Dollars,,,10 Dollars (American Express Travelers Cheque),Yes,No,No,No
coin,Dollar,Twenty Dollars,,,20 Dollars NCR Gold (Fallout New Vegas),Yes,No,No,No
coin,Dollar,One Dollar,,,"Pike Place Market (Seattle, Washington)",Yes,No,No,No
coin,Dollar,One Dollar,,,Brewster's Millions,Yes,No,No,No
coin,Dollar,Five Dollars,,,5 Dollars (Silver Certificate),Yes,No,No,No
coin,Dollar,One Dollar,,,Tiger Transfer,Yes,No,No,No
coin,Dollar,One Dollar,,,Hawaii - Kalākaua I,Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - N.C.O. Club,Yes,No,No,No
coin,Dollar,One Dollar,,,"World Fair of Money - ANA (Philadelphia, Pennsylvania)",Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - AAFES Gift Certificate (10F5),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - AAFES Gift Certificate (11A5),Yes,No,No,No
coin,Dollar,Five Cents,,,5 Cents - AAFES Gift Certificate (11G5),Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents - AAFES Gift Certificate (11K10),Yes,No,No,No
coin,Dollar,One Dime,,,10 Cents - AAFES Gift Certificate (11L10),Yes,No,No,No
